STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TA,RICE_TQ,WHT_TA,WHT_TQ,SORG_KA,SORG_KQ,SORG_RA,SORG_RQ,SORG_TA,SORG_TQ,PMLT_TA,PMLT_TQ,MAIZ_TA,MAIZ_TQ,FMLT_TA,FMLT_TQ,BRLY_TA,BRLY_TQ,CERL_TA,CERL_TQ,CPEA_TA,CPEA_TQ,PPEA_TA,PPEA_TQ,MPUL_TA,PULS_TA,PULS_TQ,GNUT_TA,GNUT_TQ,SESA_TA,SESA_TQ,RM_TA,RM_TQ,SAFF_TA,SAFF_TQ,CAST_TA,CAST_TQ,LINS_TA,LINS_TQ,SUNF_TA,SUNF_TQ,SOYA_TA,SOYA_TQ,OILS_TA,OILS_TQ,SCAN_TA,SGUR_TQ,COTN_TA,COTN_TQ,FRUT_TA,VEGT_TA,TFV_TA,POTA_TA,ONIO_TA
2,Bihar,902,Muzzafarpur,1978,354.00,328.00,134.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,85.00,12.58,8.72,13.00,9.00,602.88,-1.00,3.00,3.00,6.86,4.19,95.69,105.55,-1.00,0.00,0.00,0.26,0.05,4.78,1.67,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.89,-1.00,11.00,35.00,0.00,0.00,24.90,40.55,65.45,13.47,1.38
2,Bihar,902,Muzzafarpur,1979,361.00,319.00,129.00,129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,80.00,10.21,5.83,8.00,6.00,592.46,-1.00,3.00,3.00,6.51,7.49,91.33,100.84,-1.00,0.00,0.00,1.06,0.34,5.37,2.90,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13,-1.00,9.00,28.50,0.00,0.00,24.22,38.87,63.08,12.77,1.55
2,Bihar,902,Muzzafarpur,1980,385.00,325.00,126.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,92.00,11.07,9.22,10.00,8.00,612.01,602.08,3.00,2.00,6.49,7.42,87.24,96.73,58.67,0.00,0.00,0.37,0.16,4.52,1.82,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.93,4.37,8.00,28.60,0.00,0.00,24.28,37.62,61.90,12.74,1.52
2,Bihar,902,Muzzafarpur,1981,352.00,246.00,122.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,76.00,6.24,4.07,9.00,6.00,569.92,486.97,1.00,2.00,6.12,9.15,88.22,95.34,56.46,0.00,0.00,0.16,0.06,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.06,9.70,5.19,9.74,29.70,0.00,0.00,24.04,38.29,62.33,13.36,1.69
2,Bihar,902,Muzzafarpur,1982,307.11,129.26,128.67,177.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.05,102.37,9.24,5.28,8.10,6.49,532.08,427.91,1.93,1.42,7.23,8.37,80.88,90.04,45.54,0.00,0.00,0.16,0.06,5.02,2.16,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,9.68,38.98,0.00,0.00,24.42,41.63,66.04,13.18,1.69
2,Bihar,902,Muzzafarpur,1983,322.02,236.07,137.19,215.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.38,80.21,9.20,6.25,8.10,7.47,626.25,593.18,1.81,1.66,8.62,9.11,83.87,94.30,52.20,0.00,0.00,0.21,0.11,5.11,3.99,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.32,5.96,11.01,28.50,0.00,0.00,22.79,46.33,69.10,15.18,1.80
2,Bihar,902,Muzzafarpur,1984,359.93,330.65,147.12,215.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.67,105.62,9.52,7.73,7.48,5.93,586.66,666.72,1.83,1.52,6.00,6.88,88.11,95.94,64.93,0.00,0.00,0.26,0.10,5.80,4.25,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.33,6.64,10.56,35.70,0.00,0.00,25.42,43.75,69.16,14.76,1.74
2,Bihar,902,Muzzafarpur,1985,343.77,323.63,146.39,251.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.82,70.45,8.85,9.33,6.55,6.03,571.76,670.17,4.03,3.38,6.77,6.37,92.63,103.43,77.17,0.00,0.00,0.10,0.04,5.00,2.77,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,4.60,9.13,27.40,0.00,0.00,24.35,38.12,62.47,13.85,2.02
2,Bihar,902,Muzzafarpur,1986,355.27,328.37,146.72,227.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.96,112.21,8.05,5.45,5.52,4.16,580.49,735.08,1.80,1.45,6.56,7.07,92.81,101.17,86.76,0.00,0.00,0.35,0.15,4.97,2.99,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.38,10.10,36.10,0.00,0.00,28.13,35.18,63.31,13.39,1.89
2,Bihar,902,Muzaffarpur,1987,309.63,179.44,159.41,217.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.29,93.23,7.24,1.58,4.22,3.63,553.47,496.65,1.85,1.40,4.67,4.94,89.07,95.59,-1.00,0.00,0.00,0.36,0.13,5.56,4.75,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88,6.21,10.10,36.10,0.00,0.00,26.33,38.94,65.27,14.82,2.34
2,Bihar,902,Muzaffarpur,1988,350.75,395.11,170.47,276.89,0.06,0.03,0.00,0.00,0.06,0.03,0.00,0.00,70.42,137.96,8.22,7.26,4.10,3.48,606.17,822.68,1.10,0.90,5.12,6.84,91.14,97.36,-1.00,0.00,0.00,0.11,0.03,4.76,4.49,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.06,4.08,10.41,37.82,0.02,0.01,27.09,33.14,60.23,16.51,1.95
2,Bihar,902,Muzaffarpur,1989,363.90,311.19,162.17,223.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,91.00,8.33,4.91,3.81,3.44,604.20,636.56,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.05,0.02,5.63,4.71,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,6.58,8.54,54.32,0.01,0.00,26.74,32.92,59.65,15.63,1.97
2,Bihar,902,Muzaffarpur,1990,370.44,335.17,158.72,219.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.90,108.32,6.44,6.27,2.89,3.47,597.98,660.08,0.86,0.81,5.11,4.80,89.52,95.49,36.90,0.00,0.00,0.09,0.04,6.23,3.28,-1.00,-1.00,0.05,0.03,2.87,1.59,-1.00,-1.00,0.00,0.00,9.31,4.93,11.90,56.87,0.01,0.00,26.41,30.74,57.17,14.88,1.44
2,Bihar,902,Muzaffarpur,1991,349.51,272.25,157.74,254.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,62.36,121.18,5.71,3.93,2.56,1.94,589.42,787.65,0.86,1.24,5.12,6.74,90.72,96.70,48.46,0.00,0.00,0.08,0.02,6.20,5.61,-1.00,-1.00,0.01,0.01,2.20,1.06,-1.00,-1.00,0.00,0.00,8.76,6.34,9.16,38.66,0.07,0.01,19.70,32.48,52.18,15.99,1.89
2,Bihar,902,Muzaffarpur,1992,304.43,111.36,156.44,264.57,0.01,0.00,0.00,0.00,0.01,0.00,0.06,0.03,62.28,105.19,6.80,4.81,2.51,2.73,540.24,513.13,0.46,0.62,5.10,4.71,78.89,84.45,7.48,0.00,0.00,0.05,0.02,7.52,4.60,-1.00,-1.00,0.01,0.01,1.83,0.48,-1.00,-1.00,0.00,0.00,9.46,4.63,9.97,38.45,0.08,0.02,30.42,33.23,63.65,15.98,1.92
2,Bihar,902,Muzaffarpur,1993,320.53,328.74,168.57,368.95,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.03,57.94,114.12,10.43,6.69,2.08,2.79,545.80,823.81,1.49,0.98,4.95,4.52,72.62,79.06,48.41,0.00,0.14,0.28,0.07,7.12,6.35,-1.00,-1.00,0.00,0.00,2.18,0.58,-1.00,-1.00,0.00,0.00,9.84,-1.00,8.46,31.07,0.04,0.00,28.74,33.45,62.18,15.53,1.69
2,Bihar,902,Muzaffarpur,1994,289.46,293.62,182.32,363.37,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,54.48,105.20,6.61,5.67,2.36,2.97,845.40,1156.34,1.57,1.60,5.05,5.84,-1.00,-1.00,-1.00,0.14,0.14,0.18,0.06,6.70,4.91,-1.00,-1.00,0.02,0.01,1.93,0.54,-1.00,-1.00,0.00,0.00,-1.00,-1.00,9.20,29.10,0.00,0.00,-1.00,-1.00,-1.00,15.91,1.64
2,Bihar,902,Muzaffarpur,1995,285.13,333.10,185.63,397.93,0.05,0.03,0.00,0.00,0.05,0.03,0.04,0.02,61.04,115.74,-1.00,-1.00,2.13,2.36,534.23,849.27,0.22,0.16,5.19,5.77,71.55,76.96,50.10,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,902,Muzaffarpur,1996,340.23,470.11,179.83,442.45,0.03,0.01,0.00,0.00,0.03,0.01,0.06,0.04,43.85,106.30,3.64,4.42,2.25,3.14,570.09,1026.59,0.19,0.18,6.48,8.25,67.97,74.63,48.04,0.00,0.00,0.32,0.15,6.19,5.72,-1.00,-1.00,-1.00,-1.00,2.18,1.08,0.04,0.05,-1.00,-1.00,8.73,6.99,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,902,Muzaffarpur,1997,328.66,398.64,185.12,340.41,0.06,0.05,0.00,0.00,0.06,0.05,0.17,0.11,65.28,116.95,4.76,4.46,2.34,3.43,587.08,864.30,0.43,0.37,4.96,6.64,71.42,76.79,58.49,-1.00,-1.00,0.09,0.05,7.79,8.12,-1.00,-1.00,-1.00,-1.00,1.85,1.02,0.04,0.05,-1.00,-1.00,10.55,6.99,11.00,44.50,-1.00,-1.00,-1.00,-1.00,-1.00,18.00,-1.00
2,Bihar,902,Muzaffarpur,1998,300.81,267.24,200.29,433.29,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.05,75.03,136.48,3.97,5.08,1.59,2.27,582.31,844.64,0.15,0.17,4.48,6.31,76.96,81.57,65.91,-1.00,-1.00,0.09,0.05,7.79,8.12,-1.00,-1.00,-1.00,-1.00,1.85,1.02,0.04,0.05,-1.00,-1.00,9.75,9.24,7.00,29.10,-1.00,-1.00,26.76,41.89,68.65,17.25,2.15
2,Bihar,902,Muzaffarpur,1999,211.00,382.00,210.32,418.67,1.23,3.53,0.00,0.00,1.23,3.53,0.04,0.02,67.00,137.00,3.06,4.33,-1.00,-1.00,343.72,639.30,0.18,0.17,4.70,6.87,54.69,59.56,37.95,0.00,0.00,0.06,0.03,9.10,7.52,0.04,0.02,0.00,0.00,1.86,1.01,0.05,0.06,-1.00,-1.00,11.12,8.65,8.00,30.80,-1.00,-1.00,24.38,45.83,70.21,17.24,2.06
2,Bihar,902,Muzaffarpur,2000,301.00,387.00,194.00,407.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,161.00,2.58,1.81,0.94,1.30,573.67,955.22,0.00,0.00,4.00,5.00,59.05,63.05,38.53,0.00,0.00,0.02,0.02,7.64,5.96,0.00,0.00,0.00,0.00,1.84,1.41,0.07,0.11,-1.00,-1.00,-1.00,-1.00,7.00,25.60,-1.00,-1.00,23.77,44.19,67.95,18.36,2.09
2,Bihar,902,Muzaffarpur,2001,343.00,428.00,215.00,412.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,73.00,199.00,1.63,1.52,0.87,1.57,631.51,1046.86,0.00,0.00,6.00,6.00,30.35,36.35,28.94,0.00,0.00,0.05,0.03,9.46,7.57,0.01,0.01,0.00,0.00,1.21,0.86,0.06,0.07,-1.00,-1.00,-1.00,-1.00,7.00,25.80,-1.00,-1.00,23.60,38.75,62.35,16.37,1.57
2,Bihar,902,Muzaffarpur,2002,340.00,380.00,212.00,392.00,0.11,0.12,0.00,0.00,0.11,0.12,0.00,0.00,72.00,175.00,1.97,1.57,0.61,0.83,628.29,954.26,0.00,0.00,4.00,4.00,42.43,46.43,29.65,0.00,0.00,0.05,0.03,8.62,6.90,0.00,0.00,0.00,0.00,1.47,1.12,0.04,0.05,-1.00,-1.00,-1.00,-1.00,4.00,13.60,-1.00,-1.00,23.07,39.00,62.07,16.34,1.36
2,Bihar,902,Muzaffarpur,2003,345.00,352.46,193.54,267.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,132.00,2.20,1.58,2.91,4.04,611.35,758.19,1.00,1.00,4.00,7.00,62.88,68.18,46.56,0.00,0.00,0.03,0.02,7.53,6.42,0.04,0.03,0.01,0.01,1.68,1.32,0.01,0.02,-1.00,-1.00,-1.00,-1.00,4.00,13.70,-1.00,-1.00,20.60,35.80,56.40,14.24,1.41
2,Bihar,902,Muzaffarpur,2004,308.06,105.88,198.38,337.98,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,70.59,193.02,1.56,0.44,0.87,1.11,580.22,641.63,1.25,1.04,3.38,4.30,54.73,59.36,29.41,0.00,0.00,0.05,0.04,7.35,6.22,0.05,0.04,0.00,0.00,1.36,1.15,0.01,0.02,0.00,0.00,7.85,7.11,4.25,14.98,-1.00,-1.00,19.79,38.93,58.72,16.44,1.98
2,Bihar,902,Muzaffarpur,2005,278.50,184.69,198.81,246.50,0.32,0.36,0.00,0.00,0.32,0.36,0.00,0.00,67.08,162.96,1.38,0.55,0.65,0.53,547.28,596.01,0.87,0.82,0.24,0.11,62.20,63.32,41.50,0.00,0.00,0.08,0.06,7.78,7.52,0.04,0.03,0.00,0.00,0.67,0.57,0.03,0.05,-1.00,-1.00,8.56,8.20,-1.00,-1.00,-1.00,-1.00,18.00,39.04,57.04,15.56,1.61
2,Bihar,902,Muzaffarpur,2006,315.16,218.40,215.62,421.46,0.31,0.34,0.00,0.00,0.31,0.34,0.01,0.01,63.83,134.75,1.30,1.11,0.79,0.72,597.59,780.63,4.76,4.02,4.25,3.30,16.13,25.14,19.59,0.07,0.03,0.06,0.05,7.60,9.03,0.01,0.01,0.13,0.12,0.80,0.68,0.03,0.05,-1.00,-1.00,8.50,9.81,-1.00,-1.00,-1.00,-1.00,19.94,37.37,57.29,14.95,1.52
2,Bihar,902,Muzaffarpur,2007,342.41,104.20,227.56,528.76,0.66,0.70,0.00,0.00,0.66,0.70,0.01,0.01,50.12,109.03,1.27,0.76,0.51,0.53,622.54,743.99,0.11,6.42,2.13,1.90,50.56,52.81,33.02,0.00,0.00,0.06,0.05,7.48,7.66,0.01,0.01,0.00,0.00,1.07,0.90,0.03,0.05,-1.00,-1.00,8.64,8.65,5.83,20.87,-1.00,-1.00,19.38,36.66,56.04,15.01,1.43
2,Bihar,902,Muzaffarpur,2008,318.34,436.72,223.67,489.21,0.66,0.73,0.00,0.00,0.66,0.73,0.35,0.38,37.14,94.09,1.21,0.98,0.40,0.35,581.76,1022.45,0.11,0.12,1.72,2.30,13.26,15.09,13.94,0.00,0.00,0.07,0.06,7.39,6.13,0.01,0.01,0.00,0.00,0.95,0.80,0.02,0.02,-1.00,-1.00,-1.00,-1.00,5.58,24.75,-1.00,-1.00,20.85,39.27,60.12,17.66,1.35
2,Bihar,902,Muzaffarpur,2009,310.81,205.60,224.49,431.82,0.03,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.90,0.61,0.98,1.06,601.94,790.23,0.06,0.06,2.38,3.08,52.18,54.62,34.92,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,5.91,23.22,-1.00,-1.00,19.36,44.77,64.12,18.99,1.19
2,Bihar,903,Darbhanga,1966,331.28,98.01,53.76,21.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.75,81.43,23.62,16.17,30.49,9.95,510.75,-1.00,15.61,7.66,14.08,9.63,57.39,87.08,-1.00,0.00,0.00,0.24,0.04,4.12,1.38,0.01,-1.00,0.00,0.00,0.00,0.00,0.07,0.02,0.00,0.00,10.86,-1.00,15.40,51.50,0.00,0.00,25.76,26.99,52.74,6.59,1.25
2,Bihar,903,Darbhanga,1967,382.00,287.42,64.73,57.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.31,110.25,28.00,19.07,27.21,18.55,595.30,-1.00,14.07,5.68,18.15,18.36,63.36,95.58,-1.00,0.00,0.00,0.24,0.06,4.41,5.38,0.06,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.68,-1.00,11.23,40.50,0.00,0.00,26.35,27.73,54.08,6.24,1.28
2,Bihar,903,Darbhanga,1968,395.28,315.72,75.86,78.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.44,99.41,24.50,10.75,22.16,12.71,630.53,-1.00,10.12,3.66,16.89,16.98,70.15,97.16,-1.00,0.00,0.00,0.58,0.14,4.51,3.04,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,-1.00,14.00,47.10,0.00,0.00,27.22,29.41,56.63,7.40,1.55
2,Bihar,903,Darbhanga,1969,381.81,243.53,81.66,75.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.01,84.45,23.89,8.76,19.90,11.60,615.77,-1.00,10.12,3.61,16.89,16.98,62.07,89.08,-1.00,0.00,0.00,3.00,1.11,3.23,1.74,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.52,-1.00,16.50,56.70,0.00,0.00,26.47,21.03,47.50,6.72,1.21
2,Bihar,903,Darbhanga,1970,373.67,336.09,81.66,95.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.06,88.21,32.67,18.48,16.02,7.21,611.66,-1.00,8.06,4.20,13.32,12.17,60.23,81.61,-1.00,0.00,0.00,0.43,0.11,3.23,1.74,0.07,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.27,-1.00,14.80,30.10,0.00,0.00,26.42,24.46,50.88,6.97,1.31
2,Bihar,903,Darbhanga,1971,453.98,356.61,98.95,146.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.30,31.77,24.80,16.67,14.57,10.99,747.89,600.65,8.03,4.31,8.43,7.43,58.19,74.65,29.77,0.00,0.00,0.46,0.15,3.16,1.64,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.54,-1.00,12.80,43.60,0.00,0.28,27.60,20.11,47.71,6.24,1.45
2,Bihar,903,Darbhanga,1972,299.84,185.72,99.09,131.53,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,79.18,77.81,19.51,14.51,15.61,6.60,598.24,452.68,10.10,3.26,12.68,13.10,141.86,164.64,31.24,0.00,0.00,0.36,0.14,3.12,1.48,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.99,-1.00,9.30,22.20,0.00,0.02,28.13,23.93,52.06,7.09,1.24
2,Bihar,903,Darbhanga,1973,362.93,293.88,77.99,105.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.15,80.01,27.75,10.36,13.72,10.36,641.83,539.39,8.69,3.21,9.63,7.57,-1.00,-1.00,26.30,0.00,0.00,0.26,0.07,10.03,4.68,0.02,-1.00,0.31,0.18,6.54,3.89,0.56,0.19,0.00,0.00,12.01,2.13,28.73,115.25,0.00,0.02,26.77,27.96,54.73,7.89,1.26
2,Bihar,903,Darbhanga,1974,327.12,249.22,95.59,120.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.92,37.75,21.42,12.64,12.89,5.83,603.38,474.88,8.47,4.61,5.58,6.49,58.11,72.15,32.84,0.00,0.00,0.21,0.06,4.86,1.21,0.02,-1.00,0.30,0.28,7.34,3.32,0.00,0.00,0.00,0.00,12.92,4.86,10.56,49.54,0.00,0.00,25.77,27.96,53.73,8.15,1.18
2,Bihar,903,Darbhanga,1975,278.95,146.54,148.84,199.62,0.95,0.42,0.00,0.00,0.95,0.42,0.64,0.28,62.53,71.66,26.37,15.25,10.46,6.93,686.42,654.83,8.82,4.06,5.91,7.23,71.86,86.59,39.59,0.00,0.00,0.25,0.05,5.76,2.68,0.11,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,16.68,-1.00,9.98,26.92,0.00,0.01,25.99,34.35,60.33,11.03,1.13
2,Bihar,903,Darbhanga,1976,408.94,333.97,122.23,163.06,0.00,0.40,0.00,0.00,0.00,0.40,-1.00,1.70,79.54,109.26,32.10,16.21,8.19,5.15,779.82,668.07,8.97,4.38,6.86,5.54,117.24,133.06,22.38,0.00,0.00,0.34,0.09,6.00,3.34,0.04,-1.00,0.14,0.04,9.71,5.27,0.00,0.00,0.00,0.00,16.85,2.01,10.00,28.00,0.00,0.06,27.12,36.04,63.16,13.17,0.96
2,Bihar,903,Darbhanga,1977,370.13,276.78,127.12,177.17,0.00,0.01,0.00,0.00,0.00,0.01,-1.00,-1.00,86.86,137.47,28.61,26.16,7.22,4.73,730.61,663.03,8.89,4.69,9.99,6.59,187.70,206.58,24.12,0.00,0.00,0.39,0.12,6.00,3.34,0.09,-1.00,0.26,0.09,9.15,4.01,0.00,0.00,0.00,0.00,18.11,4.49,9.00,23.90,0.00,0.00,26.14,28.39,54.54,12.32,1.15
2,Bihar,903,Darbhanga,1978,388.00,312.00,132.00,174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,156.00,32.87,27.45,8.00,4.00,646.45,-1.00,9.00,5.00,6.25,0.38,71.37,86.62,-1.00,0.00,0.00,0.49,0.17,5.81,3.17,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,-1.00,9.00,31.00,0.00,0.00,27.47,31.83,59.29,12.04,1.25
2,Bihar,903,Darbhanga,1979,386.00,357.00,129.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,108.00,29.81,20.32,8.00,5.00,633.18,-1.00,8.00,4.00,7.40,7.63,82.21,97.61,-1.00,0.00,0.00,0.54,0.23,5.55,2.40,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,-1.00,8.00,33.20,0.00,0.00,27.10,30.27,57.36,11.59,1.68
2,Bihar,903,Darbhanga,1980,403.00,330.00,136.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,88.00,32.63,23.32,6.00,5.00,561.45,647.52,9.00,6.00,7.35,6.87,83.70,100.05,46.93,0.00,0.00,0.51,0.17,5.31,4.14,0.02,-1.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,16.71,10.50,9.00,31.50,0.00,0.00,26.52,33.06,59.58,12.74,1.67
2,Bihar,903,Darbhanga,1981,390.00,265.00,117.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,104.00,29.86,20.44,6.00,4.00,620.77,555.67,9.00,5.00,6.47,3.96,79.14,94.61,52.37,0.00,0.00,0.45,0.12,0.00,0.00,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,13.72,8.33,11.00,33.00,0.00,0.00,27.09,21.48,48.59,11.93,1.54
2,Bihar,903,Darbhanga,1982,292.08,147.68,78.32,142.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.25,121.86,19.74,11.61,5.31,2.68,508.42,434.73,6.58,3.37,7.82,8.88,76.53,90.93,51.01,0.00,0.00,0.43,0.07,5.68,3.75,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,10.20,35.40,0.00,0.00,26.87,29.28,56.15,10.57,1.35
2,Bihar,903,Darbhanga,1983,361.62,441.97,127.06,169.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.91,96.57,20.38,16.87,4.85,4.21,590.17,684.12,7.61,5.50,7.59,10.31,71.59,86.79,51.90,0.00,0.00,0.36,0.18,5.75,4.95,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.16,7.52,9.48,30.60,0.00,0.00,28.22,29.44,57.68,11.59,1.18
2,Bihar,903,Darbhanga,1984,365.31,332.33,131.47,214.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.09,148.38,17.42,14.70,5.04,3.37,582.92,717.90,7.28,5.92,6.47,7.87,67.10,80.85,51.44,0.00,0.00,0.42,0.21,6.43,5.31,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.91,7.80,6.71,27.30,0.00,0.00,32.31,28.59,60.91,11.78,1.34
2,Bihar,903,Darbhanga,1985,426.64,446.12,132.17,206.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.14,110.94,17.73,11.27,4.19,3.21,594.14,705.03,7.46,6.38,6.15,7.21,66.18,79.79,51.89,0.00,0.00,0.58,0.21,5.60,5.98,0.20,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.51,9.21,6.99,33.10,0.00,0.00,29.57,24.83,54.40,9.77,1.27
2,Bihar,903,Darbhanga,1986,412.44,400.75,133.60,188.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.05,122.58,18.22,14.60,3.64,2.76,626.53,753.08,6.84,3.83,6.16,9.36,71.74,84.74,55.29,0.00,0.00,0.44,0.11,5.54,3.88,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.01,7.68,6.70,24.40,0.00,0.00,33.28,24.17,57.45,9.94,1.36
2,Bihar,903,Darbhanga,1987,341.15,194.54,162.76,229.04,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.06,55.42,102.52,11.64,2.29,3.47,2.28,575.51,531.23,9.12,5.04,3.04,3.80,62.19,74.35,-1.00,0.01,0.01,0.45,0.06,5.72,5.01,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,7.06,6.70,24.40,0.00,0.00,26.99,26.19,53.18,12.23,1.36
2,Bihar,903,Darbhanga,1988,376.67,399.61,162.10,297.11,0.11,0.06,0.00,0.00,0.11,0.06,0.05,0.04,58.88,150.17,12.97,12.57,2.92,2.51,614.82,862.86,6.39,5.02,4.05,5.91,66.76,77.20,-1.00,0.00,0.00,0.49,0.13,8.87,10.20,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.39,10.56,7.76,32.67,0.02,0.00,25.61,24.15,49.74,13.61,1.24
2,Bihar,903,Darbhanga,1989,401.47,434.85,162.56,276.22,0.01,0.00,0.00,0.00,0.01,0.00,0.12,0.08,71.13,187.00,14.97,13.59,1.91,1.96,653.39,914.45,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.53,0.22,8.81,9.83,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.88,12.82,7.63,30.07,0.01,0.01,23.43,27.18,50.61,11.71,1.04
